,Name,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,catagory,description,sub_catagory
67,Sweet Potato And Quinoa Bowl ,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,,"Key Ingredients: स्वीट पौटेटो क्यूब्स, नारियल, प्याज, क्निोआ (पका हुआ), किशमिश, काजू, कालीमिर्च पाउडर, कैएन, तेजपत्ता, नमक ",healthy
68,Cold Tomato Juice ,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,"Key Ingredients: पके हुए टमाटर (टुकड़ों में कटे हुए), खीरा(छीलकर कटा हुआ), लौंग, दही, पुदीने की टहनी, स्टेविया, सेंधा नमक",healthy
69,Corn And Raw Mango Salad ,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,"Key Ingredients: भुट्टे के दाने , प्याज, हरी प्याज, लाल शिमला मिर्च, कच्चा आम (टुकड़े), सेलेरी स्टॉक (टुकड़े), चेरी टमाटर, पाइनएप्पल (टुकड़े), पासर्ले, हरा धनिया, बैजल के पत्ते, ब्लैक ऑलिव, नींबू का रस, ऑलिव आॅयल, काला नमक, सफेद मिर्च पाउडर, टाको शेल",healthy
70,Bajre Ki Khichdi ,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,"Key Ingredients: बाजरा, मूंगदाल धुली, नमक, घी, हींग, जीरा, धनिया पाउडर, गरम मसाला, लाल मिर्च पाउडर ",healthy
71,Oats Khichdi ,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,"Key Ingredients: क्विक कुकिंग ओट्स, मूंगदाल, जीरा, हल्दी पाउडर, लाल मिर्च पाउडर, प्याज, टमाटर, गाजर, हरी मटर, अदरक, हरी मिर्च, नमक, एक्ट्रा वर्जिन ऑलिव ऑयल, पानी, हरा धनिया",healthy
72,Sugar Free Modak ,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,snacks,"Key Ingredients: seedless dates, almonds, cashew nuts, walnuts, raisins, dry coconut, poppy seeds, ghee",
73,Beetroot Modak ,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,snacks,"Key Ingredients: gram flour (besan), semolina (rava/sooji), beetroot colour or two oven cooked beetroot paste , water, Oil (for frying), For sugar syrup:, sugar, water, cardamom powder, lemon juice, cashews (kaju)",
74,Ghavan ,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,snacks,"Key Ingredients: raw rice, salt, Oil (as needed)",
75,Andhra Pan Fried Pomfret ,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,snacks,"Key Ingredients: white pomfret fish, sunflower refined ooil, red chilli powder, salt, turmeric powder, ginger-garlic paste, Lemon (juiced), cumin powder, coriander powder, garam masala, Green chilli, curry leaves, coriander",
76,Ghee Roast Chicken Dosa Quesadilla ,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,snacks,"Key Ingredients: dry red chillies, coriander seeds, cumin seeds, fenugreek seeds, black pepper, clove, garlic, turmeric powder, boneless chicken, curd, lemon (juiced), For cooking chicken:, tamarind pulp, Ginger (1 inch), garlic cloves, onion, tomato, ghee, red chilli powder, salt, crushed jaggery, Dosa batter (for 4 dosas), processed cheese, Ghee or oil (to crisp the dosa), coriander leaves, curry leaves (deep fried), curd, salt, zeera powder, sugar, red chilli powder",
77,Dragon Fire Wings ,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,snacks,"Key Ingredients: chicken wings (separated at the joint), vegetable oil, Salt and pepper, barbecue sauce, hung yogurt, asian chilli paste, honey, garlic clove, sesame seeds",
78,Steam Bunny Chicken Bao ,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,snacks,"Key Ingredients: Buns, all purpose white flour, dry yeast, sugar, salt, warm water, chicken mince, eggs, soy sauce, sugar, sesame oil, worcestershire sauce, chives, aromat powder",
79,Kanji Vada ,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,snacks,"Key Ingredients: water, asafoetida, turmeric powder, red chilli powder, yellow mustard, salt, black salt, mustard oil, moong dal, salt, oil for frying",
80,Kesari Gujiya ,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,snacks,"Key Ingredients: maida, semolina, ghee, milk, saffron, ghee, sugar, mawa, dessicated coconut, pistachio, almond, cardamom powder",
81,Bhang Peda ,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,snacks,"Key Ingredients: bhang powder, mawa, sugar, pistachios, ghee",
82,Pluck Style Classic Dahi Vada ,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,snacks,"Key Ingredients: For Dahi Vada:, urad dal (spit and husked black gram lentils), baking soda, Oil for deep frying, asafoetida, salt, For Sev Tenka:, besan, Oil for deep frying, salt, For Garnishing:, yogurt, sugar, tamarind chutney, cumin, red chilli, saffron, salt, A few edible flowers, pea shoot, chilli oil",
83,Meat Lovers Pizza ,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,snacks,"Key Ingredients: millet flour, tapioca flour, soy milk, garlic powder, baking powder, salt, tomato sauce, mozzarella cheese, prosciutto, pepperoni, chicken salami, salami milano, rosemary, olive oil",
84,Almond And Chicken Momos (without Shell) ,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,snacks,"Key Ingredients: chicken mince, garlic, carrots, spring onion, ginger, soya sauce, oyster sauce, sesame oil, pepper powder, egg, almonds (blanched), oil (for greasing)",
85,Tiranga Lasagna ,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,snacks,"Key Ingredients: lasagna sheets, fresh spring tomato, spinach, onion, garlic, white sauce, tomato sauce, parmesan or mozzarella cheese, salt and pepper, Oven proof glass bowl 3 inch width-5 inch height",
86,Peanut Gajak ,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,snacks,"Key Ingredients: jaggery (gur), peanuts, ghee",
87,Sakkarai Pongal ,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,snacks,"Key Ingredients: rice, yellow moong dal, milk, jaggery, cashewnuts, raisin, cardamom, ghee, coconut",
88,Gulab Badam Chikki ,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,snacks,"Key Ingredients: butter, sugar, salt, almonds, dry rose petal",
89,Ca Cang Kho ,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,snacks,"Key Ingredients: dice onion, minced garlic, fresh coriander, spring onion, sole fish slice, dark soya sauce, black pepper (crushed), oyster sauce, oil, tempura flour",
90,Yera Sukha ,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,snacks,"Key Ingredients: stone flower, star anise, dry red chilli, onion, tomato, curry leaves, ginger-garlic paste, turmeric powder, red chilli powder, coriander powder, garam masala powder, salt, oil, jumbo prawn, capsicum (red and yellow)",
91,Steak Argentino ,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,snacks,"Key Ingredients: Buffalo tenderloin, salt, black pepper, salted butter, refined oil, garlic, thyme, potato (cubed), rosemary, goat cheese, asparagus, french beans, onion, balsamic vinegar, red wine",
92,Christmas Tree Pizza ,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,snacks,"Key Ingredients: pizza dough (2 boules), red pepper, red onion, basil pesto (purchased, homemade or vegan pesto), mozzarella cheese, Kosher salt",
93,Christmas Cookies ,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,snacks,"Key Ingredients: butter, castor sugar, eggs, refined flour, soaked fruit, vanilla essence, baking soda",
94,Belgian Pork Chop ,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,snacks,"Key Ingredients: pork chop, pink pepper corn, green pepper corn, aromatic sauce, salt, black pepper, salted butter, refined oil, red cabbage, bell pepper chop, apricot, onion, red wine, ancho chilli, cayenne pepper, microgreen",
95,Christmas Chocolate Fudge Cookies ,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,snacks,"Key Ingredients: unsalted butter, brown sugar, chocolate, chocolate chips, eggs, flour, cocoa powder, baking powder",
96,German Stollen Bread ,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,snacks,"Key Ingredients: flour, lukewarm water, yeast, raisins, cranberries, citrus peel (chopped), nuts, rum, sugar, salt, ground cinnamon, eggs, butter, marzipan, butter (melted and cooled), powder sugar (for dusting)",
97,Japanese Curry Arancini With  Barley Salsa ,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,snacks,"Key Ingredients: japanese curry, sticky rice, cheese inside rice, barley salsa, wasabi mayo, red capsicum cube (cut), yellow capsicum cube (cut), green capsicum cube (cut), green chily, barley, butter, white pepper, light soya, salt",
98,Chocolate Nero Cookies ,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,snacks,"Key Ingredients: almonds, eggs, granulated sugar, bittersweet chocolate, unsalted butter, flour, baking powder, castor sugar, icing sugar",
99,Chicken Parmigiana With Tomato Sauce ,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,snacks,"Key Ingredients: For chicken parmigiana:, chicken breast, egg whole frozen, flour, planko bread crumbs, fresh italian parsley, vegetable oil, solid butter unsalted, tomato sauce, mozzarella cheese, italian parmesan cheese, thyme, For pepperonata:, red pepper, green pepper, yellow pepper, red onion, fresh tomato, butternut squash, garlic, pure olive oil, vegetable oil, black pepper corn (crushed), salt, parsley, For garnishing:, parsley sprig, spinach",
100,Peshawari Chapli Kebab ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,snacks,"Key Ingredients: mutton (with fat), onions, tomatoes (peeled and deseeded), Tomato slices, Black pepper, coriander seeds, salt, cooking oil",
101,Chocolate Appo ,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,snacks,"Key Ingredients: rice, coconut, baking powder, vanilla extract, cinnamon powder, brown sugar, unsweetened cocoa powder, salt, chocolate chips, butter",
102,Lemon Honey Glazed Sous Vide Corn On The Cob ,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,snacks,"Key Ingredients: young corn on the cob, honey, lemon juice, garlic cloves (smashed), celery stalk, chives, carrot, salt, paprika powder, parsley, plastic bag, food thermometer",
103,"Quinoa, Couscous And Beetroot Tikki ",103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,snacks,"Key Ingredients: oil, quinoa, couscous, potato, beetroot, spinach, oats, ginger paste, garlic paste",
104,Sous-Vide Salmon Tikka ,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,snacks,"Key Ingredients: Norwegian salmon, black garlic pickle, butter, butchery bag, smoked yogurt, home made prawn crisp, edible flower, salt",
105,Tiny Vada Pao ,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,snacks,"Key Ingredients: potatoes (boiled and mashed), garlic, ginger, cumin seeds, coriander cumin powder, red chilli powder / cayenne pepper, turmeric, lime juice, oil, salt, chickpea flour, salt, to season, red chillli powder, water, oil to deep fry, pao bread, oil, tamarind sauce, green chutney, sweet yogurt",
106,Tulsi Ajwain Ka Mahi Tikka ,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,snacks,"Key Ingredients: river sole fish, basil paste, ajwain, ginger and garlic paste, green chilli paste, garam masala powder, cardamom powder, hung curd, dairy cream, salt, mustard oil, kasuri methi, lemon juice",
107,Baked Ragi Chakli ,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,snacks,"Key Ingredients: ragi flour, besan flour, ginger, chili, garlic paste, salt, oil",
108,Escabeche ,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,snacks,"Key Ingredients: carrot, water chestnuts, coconut milk, pineapple, negi (welsh onion), red quinoa, himalayan salt, black pepper, sweet corn, coriander green, lemon, micro green",
109,Filo Pizza ,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,snacks,"Key Ingredients: filo pastry, himalayan salt, black pepper, salted butter, tomato sauce, broccoli, button mushroom, green zucchini, yellow zucchini, capsicum yellow, capsicum green, capsicum red, pizza spice mix, mozzarella cheese",
110,Nazaqati Boti Kebab ,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,snacks,"Key Ingredients: mutton cubes (extra clean, from male goat thigh), ginger paste, raw papaya paste, white onion paste, brown onion, desi ghee, yellow chilli powder, coriander powder, salt, garam masala, potli masala, chana dal flavour, curd, rose petal paste, saffron, poppy seeds paste, cashew paste, almond paste, chiroli paste, dessicated coconut poqder, kewra, clove, green cardamom",
111,Almond And Cranberry Poha ,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,snacks,"Key Ingredients: almond flakes, onion, poha, cranberries (frozen/ dried), salt, oil, curry leaves, green chilies, fresh coconut",
112,Almond And Raw Banana Galawat ,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,snacks,"Key Ingredients: almond slivers, raw banana (boiled), almond paste, cooking cream, refined oil, mace powder, cardamom powder , ginger garlic paste, garam masala powder, red chilli powder, salt, tempura batter",
113,Baked Namakpara With Roasted Almond Dip ,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,snacks,"Key Ingredients: almonds (crushed), tomato, garlic cloves, basil sprig, lemon, salt, pepper, For namak para:, refined flour, sugar, salt, olive oil, water",
114,Grilled Almond Barfi (Sugar Free) ,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,snacks,"Key Ingredients: khoya, sweetener (optional), almonds (crushed)",
115,Anjeer Kaju Roll ,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,snacks,"Key Ingredients: cashew nuts, figs, sugar, pistachio, green cardamom powder, saffron, honey, beetroot juice",
116,Chocolate Samosa ,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,snacks,"Key Ingredients: refined flour, desi ghee, black cardamom seeds, chocolate block, almonds, cashew nuts, pistachio, sugar, garam masala powder, oil",
117,Checkerboard Cookies ,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,snacks,"Key Ingredients: Refined flour (maida), Sugar, Butter, Milk powder, Baking powder, Vanilla powder, Glucose powder, Caramel colour",
118,Kalmi Kebab ,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,snacks,"Key Ingredients: Chicken thigh leg, Yogurt, Ginger-garlic paste, Lemon juice, Turmeric powder, Caraway seeds, Cashew nut powder, Green cardamom powder, Black pepper (crushed), Fresh cream, Refined oil",
119,Baked Shankarpali Recipe ,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,snacks,"Key Ingredients: Whole wheat flour (atta), Refined flour (maida), Garlic cloves (crushed), Salt, Red chilli powder, Chaat masala, Cumin powder, Tomato puree, Ghee",
120,Baked Multigrain Murukku ,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,snacks,"Key Ingredients: Oats, Ragi flour (bhakri Atta), Wheat flour, Rice flour, Urad dal flour (dry roast and grind the dal to a fine powder), Cumin seeds, Green chillies, Ginger, Salt, Oil",
121,Baked Namak Para ,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,snacks,"Key Ingredients: Whole wheat flour (atta), Refined flour (maida), Baking powder, Ghee, Salt, Carom seeds (ajwain)",
122,Dates And Nuts Ladoo ,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,snacks,"Key Ingredients: dates (pitted), mixed nuts (almonds, cashews, walnuts, pistachios, peanuts), dessicated coconut (optional)",
123,Moonglet ,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,snacks,"Key Ingredients: धुली मूंग दाल, पानी (भिगोने और पीसने के लिए), नमक, हरी मिर्च, बेकिंग सोडा, तेल (पैनकेक के लिए), प्याज, टमाटर , शिमला मिर्च, ताजा हरा धनिया ",
124,Dahi Vada ,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,snacks,"Key Ingredients: धुली उड़द दाल 5 से 6 घंटे भीगी हुई और दाल का पेस्ट बना लें। , तेल , दही , नमक, जीरा पाउडर, हरा धनिया, कालीमिर्च, लाल मिर्च पाउडर, काला नमक, चाट मसाला",
125,Ussal Pav ,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,snacks,"Key Ingredients: प्याज , लहसुन, सौंफ, साबुत धनिया, जीरा, लौंग, का​लीमिर्च साबुत, बड़ी इलाइची, हरी इलाइची, लाल मिर्च, सूखा नारियल, ड्राई सफेद मटर",
126,Fish With Jamun Sauce ,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,snacks,"Key Ingredients: जामुन, चीनी, मिर्च, लहसुन की कलियां, जीरा पाउडर, फिश फिलेट, सूजी, नमक, पालक",
127,Paneer Tikki ,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,snacks,"Key Ingredients: पनीर (मैश), आलू (उबालकर छीला हुआ), सिंघाडे का आटा, सेंधा नमक, काली मिर्च, हरी मिर्च, तुलसी के पत्ते, घी",
128,Dahi Lasooni Chicken ,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,snacks,"Key Ingredients: चिकन (बोनलेस क्यूब्स साइज), चीज, लहसुन, अदरक लहसुन का पेस्ट, हरा धनिया, हरी मिर्च पेस्ट, क्रीम, दही , काजू पेस्ट, नमक, काला नमक, गरम मसाला, चाट मसाला, मक्खन",
